objectid,settlementId,settlementNameHeb,settlementNameEng,streetCode,streetNameHeb,streetNameEng,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,sourceorder,E,N,X,Y,socio_index_avg,socio_rank_avg,socio_cluster_mode,cnt_community_place_of_worship_r500m,cnt_education_childcare_r500m,cnt_education_college_r1500m,cnt_education_cooking_school_r1000m,cnt_education_driving_school_r1000m,cnt_education_education_r1000m,cnt_education_flight_school_r2000m,cnt_education_kindergarten_r500m,cnt_education_language_school_r1000m,cnt_education_music_school_r800m,cnt_education_nursing_home_r1000m,cnt_education_prep_school_r800m,cnt_education_preschool_r500m,cnt_education_school_r800m,cnt_education_trade_school_r1500m,cnt_education_university_r2000m,cnt_employment_association_r1500m,cnt_employment_company_r1500m,cnt_employment_conference_centre_r2000m,cnt_employment_coworking_space_r1500m,cnt_employment_exhibition_centre_r2000m,cnt_employment_factory_r1000m,cnt_employment_landuse_commercial_r1500m,cnt_employment_landuse_industrial_r1000m,cnt_employment_landuse_retail_r1000m,cnt_employment_marketplace_r1000m,cnt_employment_office_r1500m,cnt_employment_social_centre_r1000m,cnt_food_bar_r500m,cnt_food_cafe_r500m,cnt_food_fast_food_r500m,cnt_food_ice_cream_r500m,cnt_food_pub_r500m,cnt_food_restaurant_r500m,cnt_health_clinic_r1000m,cnt_health_dentist_r800m,cnt_health_doctors_r800m,cnt_health_first_aid_r1000m,cnt_health_hospital_r2500m,cnt_health_pharmacy_r500m,cnt_health_social_facility_r1000m,cnt_health_veterinary_r1000m,cnt_historic_archaeological_site_r2000m,cnt_historic_castle_r2000m,cnt_historic_memorial_r1000m,cnt_historic_monument_r1000m,cnt_historic_ruins_r2000m,cnt_leisure_arts_centre_r1500m,cnt_leisure_casino_r1500m,cnt_leisure_cinema_r1500m,cnt_leisure_community_centre_r1000m,cnt_leisure_events_venue_r1500m,cnt_leisure_food_court_r800m,cnt_leisure_music_venue_r1000m,cnt_leisure_nightclub_r800m,cnt_leisure_theatre_r1500m,cnt_nature_beach_r2500m,cnt_nature_hot_spring_r1500m,cnt_nature_peak_r2000m,cnt_nature_spring_r1500m,cnt_nature_wood_r1000m,cnt_park_amusement_arcade_r1000m,cnt_park_beach_resort_r2000m,cnt_park_bird_hide_r2000m,cnt_park_common_r700m,cnt_park_dog_park_r700m,cnt_park_fitness_centre_r800m,cnt_park_garden_r600m,cnt_park_ice_rink_r1500m,cnt_park_marina_r2000m,cnt_park_nature_reserve_r3000m,cnt_park_outdoor_seating_r500m,cnt_park_park_r700m,cnt_park_picnic_table_r500m,cnt_park_playground_r500m,cnt_park_sports_centre_r1000m,cnt_park_sports_hall_r1000m,cnt_park_stadium_r2000m,cnt_park_swimming_pool_r1000m,cnt_park_trampoline_park_r1500m,cnt_park_water_park_r2500m,cnt_retail_department_store_r1500m,cnt_retail_mall_r2000m,cnt_retail_supermarket_r600m,cnt_retail_wholesale_r2000m,cnt_service_atm_r400m,cnt_service_bank_r600m,cnt_service_fire_station_r1500m,cnt_service_library_r800m,cnt_service_police_r1000m,cnt_service_post_office_r800m,cnt_service_townhall_r1500m,cnt_tourism_aquarium_r2000m,cnt_tourism_attraction_r1500m,cnt_tourism_gallery_r1500m,cnt_tourism_hotel_r1000m,cnt_tourism_museum_r1500m,cnt_tourism_theme_park_r3000m,cnt_tourism_viewpoint_r1500m,cnt_tourism_zoo_r2500m,cnt_transport_bus_station_r600m,cnt_transport_bus_stop_r400m,cnt_transport_ferry_r1500m,cnt_transport_public_platform_r400m,cnt_transport_public_station_r600m,cnt_transport_public_stop_position_r400m,cnt_transport_railway_station_r1500m,cnt_transport_railway_stop_r800m,cnt_transport_railway_subway_entrance_r800m,cnt_transport_railway_train_station_entrance_r1500m,cnt_transport_railway_tram_stop_r600m,total_1km_group_community,total_1km_group_education,total_1km_group_employment,total_1km_group_food,total_1km_group_health,total_1km_group_historic,total_1km_group_leisure,total_1km_group_nature,total_1km_group_park,total_1km_group_retail,total_1km_group_service,total_1km_group_tourism,total_1km_group_transport,location_score
569590,2630,קרית גת,QIRYAT GAT,,,,,שמונה עשרה,102,1666000,11188779570,דירה,דירה בבית קומות,4.0,בני ישראל,2024-12-16T00:00:00.000Z,1914,138,228,1914-138,1.0,34.772909,31.617763,178510.61,614014.95,-0.47,469.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,11,5.9
569684,2630,קרית גת,QIRYAT GAT,,,,,שתים עשרה,102,1877229,11346222123,,,4.0,בני ישראל,2024-12-26T00:00:00.000Z,1914,138,96,1914-138,1.0,34.772909,31.617763,178510.61,614014.95,-0.47,469.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,11,5.9
569482,2630,קרית גת,QIRYAT GAT,,,,,עשרים ואחת,102,1981000,11253296880,דירה,דירה בבית קומות,4.0,בני ישראל,2025-01-07T00:00:00.000Z,1914,138,130,1914-138,1.0,34.772909,31.617763,178510.61,614014.95,-0.47,469.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,11,5.9
1183256,31,אופקים,Ofakim,310169.0,המלאכה,HaMelakha,1.0,קרקע,27,213000,11174626800,בנין,חנות,,אזור תעשיה,2024-03-30T00:00:00.000Z,39557,157,5,64912357,2.0,34.620205,31.319802,163845.3,581043.9,-0.795,332.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,1,0,0,2,3,0,17,19.2
470471,482,בועיינה-נוג'ידאת,,,,,,,361,104000,9054003266,קרקע,ללא תיכנון,0.0,,2023-10-16T00:00:00.000Z,17547,12,6,17547-12,1.0,35.37415,32.80634,235350.92,745750.44,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1.8
470470,482,בועיינה-נוג'ידאת,,,,,,,361,194000,8915874710,קרקע,קרקע למגורים,,,2022-08-09T00:00:00.000Z,17547,12,5,17547-12,1.0,35.37415,32.80634,235350.92,745750.44,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1.8
1417614,8500,רמלה,Ramla,85000437.0,בן גוריון,Ben Gurion,33.0,רביעית,72,100000,10423957404,דירה,דירה בבית קומות,3.5,בן גוריון,2024-03-25T00:00:00.000Z,5810,8,16,52227066,2.0,34.860386,31.922611,186917.74,647788.59,-0.451,483.2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,1,2,13,15.0
1416774,8500,רמלה,Ramla,85000437.0,בן גוריון,Ben Gurion,3.0,ראשונה,62,1100000,10275290760,דירה,דירה בבית קומות,3.0,בן גוריון,2022-08-21T00:00:00.000Z,5809,28,19,53336388,2.0,34.860763,31.925525,186954.42,648111.6,-0.451,483.2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,1,2,19,13.6
1417443,8500,רמלה,Ramla,85000437.0,בן גוריון,Ben Gurion,19.0,רביעית,66,1300000,10279642128,דירה,דירה בבית קומות,3.0,בן גוריון,2022-10-06T00:00:00.000Z,5810,3,16,53175378,2.0,34.860526,31.92383,186931.41,647923.72,-0.451,483.2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,1,2,18,15.0
1580486,6100,בני ברק,Bne Brak,61000842.0,הרב מלצר,HaRav Meltzer,23.0,ראשונה,80,2650000,3547070098,דירה,דירה בבית קומות,4.0,רמת אהרון,2022-07-21T00:00:00.000Z,6190,1043,4,53128731,2.0,34.839856,32.08255,185035.93,665530.44,-1.577,139.7,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,1,3,5,2,4,1,13,1,0,2,2,1,19,28.1
1580456,6100,בני ברק,Bne Brak,61000842.0,הרב מלצר,HaRav Meltzer,17.0,ראשונה,88,2480000,3600027404,דירה,דירה בבית קומות,4.0,רמת אהרון,2024-05-01T00:00:00.000Z,6190,1040,2,52281068,2.0,34.83892,32.082342,184947.49,665507.68,-1.577,139.7,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,2,3,4,2,4,1,13,1,0,3,2,1,20,30.3
1580461,6100,בני ברק,Bne Brak,61000842.0,הרב מלצר,HaRav Meltzer,19.0,שלישית,99,3100000,3603202440,דירה,דירה בבית קומות,4.0,רמת אהרון,2024-07-18T00:00:00.000Z,6190,1041,18,52373971,2.0,34.839253,32.082351,184978.93,665508.57,-1.577,139.7,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,1,3,4,2,4,1,13,1,0,2,2,1,18,28.1
997533,8400,רחובות,REHOVOT,84000481.0,גורדיסקי,Gordiski,12.0,שלישית + רביעית,147,3330000,10349131968,דירה,דירה בבית קומות,6.0,וייסבורג\ שקולניק,2023-07-16T00:00:00.000Z,3704,93,6,52451198,2.0,34.818295,31.896969,182926.88,644958.61,0.697,1049.1,7.0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,8,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,2,1,0,1,0,0,2,0,2,0,0,16,0,0,0,0,0,0,0,0,0,4,3,11,2,11,2,4,0,6,5,5,5,16,52.2
967705,8400,רחובות,Rehovot,84000481.0,גורודיסקי,Gordiski,33.0,שישית,120,2600000,10194072504,דירה,דירה בבית קומות,5.0,רחובות המדע,2021-09-09T00:00:00.000Z,3694,424,11,65571949,2.0,34.823277,31.898735,183398.87,645152.77,0.697,1049.1,7.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,3,10,0,8,2,2,0,1,0,1,7,11,23.2
988904,8400,רחובות,REHOVOT,84000481.0,גורדיסקי,Gordiski,19.0,קרקע,79,1800000,10502434068,דירה,דירה בבית קומות,3.0,מילר\ מלצר,2025-01-14T00:00:00.000Z,3703,323,2,52520692,2.0,34.81944,31.897744,183035.51,645044.17,0.697,1049.1,7.0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0,0,2,0,4,0,0,14,0,0,0,0,0,0,0,0,0,4,4,11,0,12,3,4,0,7,4,4,7,14,50.5
2300317,1345,צור יצחק,ZUR YIZHAQ,,,,,שניה,99,2180000,9257168158,דירה,דירה בבית קומות,4.0,,2025-02-24T00:00:00.000Z,8901,177,152,8901-177,1.0,35.002456,32.240456,200419.86,683000.53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,4,8.6
2300372,1345,צור יצחק,ZUR YIZHAQ,,,,,שביעית,110,1940000,11346413068,,,4.0,,2022-08-07T00:00:00.000Z,8901,177,39,8901-177,1.0,35.002456,32.240456,200419.86,683000.53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,4,8.6
2300305,1345,צור יצחק,ZUR YIZHAQ,,,,,שלישית,110,2049000,9264981818,דירה,דירה בבית קומות,4.0,,2025-06-30T00:00:00.000Z,8901,177,140,8901-177,1.0,35.002456,32.240456,200419.86,683000.53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,4,8.6
670204,70,אשדוד,ASHDOD,700701.0,המייסדים,HaMeyassdim,29.0,ראשונה,105,1620000,10266807768,דירה,דירה בבית קומות,4.0,רובע י,2022-05-29T00:00:00.000Z,2400,34,23,52664731,2.0,34.647668,31.782117,166720.07,632293.12,-0.188,654.2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,6,13,2,0,1,13,32.0
669689,70,אשדוד,Ashdod,700701.0,המייסדים,HaMeyassdim,5.0,ראשונה,75,1555000,10264874256,דירה,דירה בבית קומות,3.0,רובע י,2022-05-22T00:00:00.000Z,2398,4,3,53363326,2.0,34.650208,31.783625,166961.51,632459.1,-0.188,654.2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,3,0,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,5,11,3,3,1,18,35.8
670112,70,אשדוד,Ashdod,700701.0,המייסדים,HaMeyassdim,10.0,קרקע,101,2500000,10515985032,דירה,דירה בבית קומות,4.0,רובע י,2025-05-15T00:00:00.000Z,2400,22,16,52645729,2.0,34.646505,31.782145,166609.93,632296.79,-0.188,654.2,7.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,2,0,1,7,5,2,6,12,1,0,1,11,32.8
211478,4000,חיפה,HAIFA,40001186.0,רציף אהרון,Aaron (Rosenfeld),9.0,קומה ‎1‏,116,4161000,4894490800,דירה,דירה בבית קומות,4.0,בת גלים,2022-09-20T00:00:00.000Z,10929,25,4,51803968,2.0,34.97968,32.834941,198412.36,748931.98,0.366,881.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,2,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,4,0,0,4,0,0,0,0,1,2,0,0,0,0,0,1,7,3,5,0,1,0,0,1,8,7,24.0
211595,4000,חיפה,Haifa,40001186.0,רציף אהרון,Aaron (Rosenfeld),1.0,קומה ‎0‏,92,2800000,4923705800,דירה,דירה בבית קומות,3.0,בת גלים,2023-03-09T00:00:00.000Z,10929,38,1,51807457,1.0,34.980594,32.835517,198498.08,748995.68,0.366,881.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,2,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,7,3,5,0,1,0,0,1,6,5,22.6
1970883,5000,תל אביב-יפו,TEL AVIV - YAFO,50002449.0,אופטושו יוסף,Opatoshu Yosef,8.0,שלישית,72,2200000,6104498200,דירה,דירה בבית קומות,3.0,קרית שלום,2022-02-24T00:00:00.000Z,6985,135,13,52272460,1.0,34.781502,32.041894,179509.04,661042.18,1.064,1197.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,1,2,1,0,0,7,12.5
1970897,5000,תל אביב-יפו,TEL AVIV - YAFO,50002449.0,אופטושו יוסף,Opatoshu Yosef,10.0,ראשונה,66,1200000,6103664050,דירה,דירה בבית קומות,3.0,קרית שלום,2022-02-24T00:00:00.000Z,6985,135,3,52272460,1.0,34.781502,32.041894,179509.04,661042.18,1.064,1197.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,1,2,1,0,0,7,12.5
1970895,5000,תל אביב-יפו,Tel Aviv-Yafo,50002449.0,יוסף אופטושט,Yosef Opatoshu,4.0,קרקע,74,1033000,6060463300,דירה,דירה בבית קומות,3.0,קרית שלום,2021-06-14T00:00:00.000Z,6985,135,28,52272460,1.0,34.781502,32.041894,179509.04,661042.18,1.064,1197.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,1,2,1,0,0,7,12.5
1866460,5000,תל אביב-יפו,Tel Aviv-Yafo,50000384.0,בנימין מינץ,Mintz Binyamin,10.0,ראשונה,108,4996000,6303137550,דירה,דירה בבית קומות,5.0,הדר יוסף,2026-02-08T00:00:00.000Z,6636,707,12,52359468,2.0,34.823524,32.109368,183504.53,668509.64,1.064,1197.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,4,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,5,2,1,4,1,0,1,3,3,5,16,21.3
1866429,5000,תל אביב-יפו,Tel Aviv-Yafo,50000384.0,בנימין מינץ,Mintz Binyamin,12.0,שישית,110,5702500,11346363836,,,5.0,הדר יוסף,2024-11-04T00:00:00.000Z,6636,706,19,53304494,1.0,34.823649,32.109111,183516.22,668481.1,1.064,1197.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,4,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,5,1,1,4,1,0,1,3,3,5,16,21.1
1866495,5000,תל אביב-יפו,Tel Aviv-Yafo,50000384.0,בנימין מינץ,Mintz Binyamin,8.0,ראשונה,103,4330000,6100775300,דירה,דירה בבית קומות,4.0,הדר יוסף,2021-12-22T00:00:00.000Z,6636,708,2,52339637,2.0,34.823634,32.10964,183515.01,668539.77,1.064,1197.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,2,0,0,4,0,0,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0,5,1,1,4,1,0,1,4,3,5,14,22.7
