settlementNameHeb,neighborhood,streetNameHeb,houseNum,dealAmount,assetArea,assetRoomNum,floor_num,deal_year,deal_month,X,Y,E,N,socio_index_avg,socio_rank_avg
בת ים,רמת הנשיא,קרן היסוד,9.0,1410000,61,3.0,4.0,2018,2,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,1600000,83,4.0,1.0,2018,1,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,1619000,93,4.0,6.0,2018,1,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1800000,87,4.0,6.0,2017,3,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,1425000,63,3.0,4.0,2016,11,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,1350000,63,3.0,3.0,2016,5,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,1400000,70,3.0,3.0,2016,4,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1340000,73,4.0,3.0,2016,3,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,1416000,88,4.0,4.0,2016,3,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,1470000,72,4.0,5.0,2016,1,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,1480000,88,4.0,7.0,2015,10,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1384000,72,4.0,7.0,2015,10,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,1354000,72,4.0,3.0,2015,9,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1250000,61,3.0,7.0,2015,9,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,634000,74,4.0,7.0,2015,8,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1200000,65,3.0,3.0,2015,7,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,1175000,88,4.0,7.0,2015,5,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1310000,73,4.0,1.0,2015,5,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,1405000,72,4.0,4.0,2015,3,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1189000,61,3.0,3.0,2015,3,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1345000,73,4.0,5.0,2015,1,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,1150000,63,3.0,3.0,2014,10,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,1110000,84,4.0,4.0,2014,10,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,2255000,109,5.0,1.0,2014,8,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,1380000,89,4.0,5.0,2014,6,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,1389000,89,4.0,7.0,2014,5,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,1149000,64,3.0,3.0,2014,4,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,1260000,88,3.5,5.0,2014,1,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1310000,73,4.0,3.0,2014,1,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1099000,62,3.0,3.0,2013,11,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1220000,87,4.0,1.0,2013,10,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1200000,80,4.0,1.0,2013,6,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1200000,73,4.0,5.0,2013,6,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1230000,73,4.0,4.0,2013,3,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1210000,73,4.0,7.0,2013,3,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,1015000,63,3.0,4.0,2013,2,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,872000,63,3.0,1.0,2012,12,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,1.0,600000,65,2.0,6.0,2012,11,176457.64,657036.97,34.749375,32.005664,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1329000,73,4.0,4.0,2012,10,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1180000,72,4.0,3.0,2012,10,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,1050000,61,3.0,7.0,2012,9,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1060000,70,3.0,6.0,2012,9,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1175000,72,4.0,7.0,2012,9,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,1020000,63,3.0,3.0,2012,8,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,1170000,72,4.0,7.0,2012,8,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,1160000,98,3.5,5.0,2012,7,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,1150000,88,3.5,4.0,2012,3,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,1170000,85,3.5,6.0,2012,1,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1070000,72,4.0,6.0,2011,12,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,970000,63,3.0,7.0,2011,9,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,1170000,100,4.0,6.0,2011,8,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,1300000,75,4.0,3.0,2011,7,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1800000,110,5.0,7.0,2011,6,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,940000,63,3.0,3.0,2011,6,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,1250000,89,4.0,7.0,2011,4,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,880000,61,3.0,3.0,2011,4,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1022000,63,3.0,3.0,2010,11,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,1000000,63,3.0,6.0,2010,11,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,950000,92,3.5,1.0,2010,7,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,1100000,85,3.5,7.0,2010,7,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,960000,63,3.0,4.0,2010,6,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,892000,64,3.0,3.0,2010,5,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,900000,63,3.0,5.0,2010,3,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,980000,72,4.0,3.0,2010,2,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,995000,88,3.5,5.0,2009,11,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,960000,89,3.5,5.0,2009,6,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,930000,89,4.0,5.0,2009,5,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,1015000,74,4.0,6.0,2009,5,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,890000,85,4.0,7.0,2009,5,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,850000,88,3.5,1.0,2009,3,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1162000,100,4.0,8.0,2009,1,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,800000,86,3.5,1.0,2008,12,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1177000,110,4.0,9.0,2008,12,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,890000,73,4.0,3.0,2008,12,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,960000,88,3.5,7.0,2008,10,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1575000,130,5.0,1.0,2008,10,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1550000,120,5.0,1.0,2008,8,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1175000,110,4.5,8.0,2008,8,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,717000,63,3.0,7.0,2008,8,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,620000,61,3.0,3.0,2008,6,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,775000,89,4.0,5.0,2008,4,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1085000,120,4.5,7.0,2008,4,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1108000,100,4.0,7.0,2008,4,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,630000,61,3.0,3.0,2008,3,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1150000,120,5.0,3.0,2008,3,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1135000,130,5.0,3.0,2008,2,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1100000,110,4.0,0.0,2008,2,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1075000,110,4.5,6.0,2008,2,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1170000,125,5.0,9.0,2008,1,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,680000,62,3.0,6.0,2008,1,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,581000,85,3.5,3.0,2008,1,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,595000,73,4.0,7.0,2008,1,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,750000,72,4.0,6.0,2007,12,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1025000,110,4.5,4.0,2007,12,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,650000,63,3.0,6.0,2007,12,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1015000,110,4.5,3.0,2007,11,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1090000,130,5.0,5.0,2007,11,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,680000,72,4.0,3.0,2007,10,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1105000,125,5.0,8.0,2007,10,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1130000,125,5.0,8.0,2007,10,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1100000,130,5.0,4.0,2007,10,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1120000,120,5.0,6.0,2007,10,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1125000,130,5.0,6.0,2007,9,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,990000,110,4.5,3.0,2007,9,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,990000,120,4.5,4.0,2007,8,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,965000,120,4.5,3.0,2007,8,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,643000,64,3.0,3.0,2007,7,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,645000,72,4.0,7.0,2007,7,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,758000,72,4.0,4.0,2007,7,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,597000,62,3.0,4.0,2007,6,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,660000,72,4.0,3.0,2007,6,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1090000,130,5.0,7.0,2007,6,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1070000,130,5.0,5.0,2007,6,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1085000,130,5.0,7.0,2007,6,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,660000,72,4.0,3.0,2007,6,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1070000,130,5.0,3.0,2007,6,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,25.0,1060000,130,5.0,4.0,2007,6,176778.76,656932.82,34.752778,32.004737,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,676000,89,3.5,4.0,2007,6,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,630000,89,4.0,3.0,2007,5,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,500000,72,4.0,1.0,2007,4,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,566000,63,3.0,3.0,2007,3,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,547000,80,4.0,7.0,2007,3,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,563000,63,3.0,1.0,2007,2,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,670000,85,3.5,5.0,2007,2,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,662000,72,4.0,5.0,2007,1,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,520000,63,3.0,7.0,2006,12,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,636000,89,4.0,4.0,2006,11,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,678000,72,4.0,6.0,2006,10,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,580000,100,4.0,7.0,2006,9,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,579000,63,3.0,3.0,2006,9,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,670000,72,4.0,7.0,2006,8,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,492000,70,3.0,3.0,2006,6,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,648000,72,4.0,6.0,2006,6,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,675000,86,4.0,3.0,2006,5,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,499000,62,3.0,6.0,2006,3,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,8.0,663000,85,4.0,1.0,2006,2,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,686000,85,4.0,4.0,2006,2,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,19.0,502000,72,3.0,4.0,2005,12,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,711000,73,4.0,5.0,2005,11,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,10.0,665000,89,4.0,7.0,2005,9,176516.35,656931.37,34.750001,32.004714,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,512000,62,3.0,1.0,2005,8,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,16.0,630000,86,3.5,3.0,2005,8,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,565000,89,4.0,3.0,2005,7,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,538000,63,3.0,3.0,2005,6,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,593000,72,4.0,3.0,2005,3,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,471000,75,3.0,3.0,2005,2,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,17.0,581000,72,4.0,4.0,2004,12,176666.06,656962.68,34.751584,32.005002,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,21.0,515000,63,3.0,5.0,2004,7,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,633000,73,4.0,3.0,2004,6,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,15.0,526000,73,4.0,6.0,2004,6,176617.89,656966.65,34.751074,32.005036,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,505000,86,4.0,4.0,2004,5,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,9.0,513000,62,3.0,3.0,2004,5,176527.27,656988.77,34.750114,32.005232,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,23.0,561000,72,4.0,1.0,2004,1,176719.97,656951.37,34.752155,32.004902,-0.115,605.6
בת ים,רמת הנשיא,קרן היסוד,18.0,583000,88,4.0,4.0,2003,12,176746.69,656878.51,34.752441,32.004246,-0.115,605.6
